Date,Category,Type,Amount,City,Province,Country,Latitude,Longitude,PaymentMode,TransactionID
2026-02-28,Gift,Income,244.51,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-979908
2025-03-05,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-302365
2026-01-16,Dining,Expense,17.71,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-300814
2026-02-18,Tech,Expense,289.95,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-480632
2025-12-27,Entertainment,Expense,285.72,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-305611
2025-02-26,Gift,Income,349.27,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-278758
2025-02-03,Utilities,Expense,239.38,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-372235
2025-09-25,Freelance,Income,294.27,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-988843
2025-11-11,Healthcare,Expense,108.64,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-102049
2026-03-14,Salary,Income,2587.75,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-387347
2025-08-27,Healthcare,Expense,203.27,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-856254
2025-08-04,Tech,Expense,217.64,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-510893
2026-03-27,Groceries,Expense,233.01,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-823044
2025-05-08,Groceries,Expense,86.78,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-165896
2025-01-15,Groceries,Expense,197.19,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-981336
2025-08-31,Groceries,Expense,102.96,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-961545
2025-02-07,Dining,Expense,312.54,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-901215
2025-10-24,Entertainment,Expense,58.68,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-495727
2026-02-05,Groceries,Expense,59.74,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-416115
2025-02-03,Cybersecurity,Expense,49.71,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-409242
2025-02-19,Gift,Income,250.75,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-728700
2025-08-21,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-933790
2025-06-23,Groceries,Expense,263.86,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-642337
2025-02-25,Dining,Expense,50.05,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-721686
2025-10-21,Dining,Expense,59.13,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-472654
2025-04-06,Entertainment,Expense,104.83,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-233882
2025-09-20,Cybersecurity,Expense,384.3,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-712018
2025-03-17,Freelance,Income,193.11,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-405202
2025-09-23,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-160101
2026-03-16,Healthcare,Expense,31.3,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-310105
2026-02-07,Dining,Expense,36.68,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-828531
2025-11-04,Entertainment,Expense,280.04,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-746030
2025-03-25,Transport,Expense,50.89,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-330063
2025-12-21,Freelance,Income,99.81,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-350629
2026-02-18,Transport,Expense,298.63,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-293194
2025-07-05,Salary,Income,2401.98,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-681636
2025-08-14,Tech,Expense,85.82,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-146037
2025-04-12,Freelance,Income,120.8,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-853754
2025-05-06,Healthcare,Expense,79.63,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-983825
2025-01-11,Groceries,Expense,334.26,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-786680
2025-06-23,Groceries,Expense,375.08,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-351815
2025-12-05,Transport,Expense,76.83,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-845476
2025-03-08,Utilities,Expense,320.01,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-828082
2025-11-22,Cybersecurity,Expense,105.37,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-995940
2025-06-17,Utilities,Expense,106.4,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-992865
2025-04-18,Entertainment,Expense,293.65,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-275566
2025-07-11,Healthcare,Expense,204.45,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-437456
2025-12-22,Healthcare,Expense,198.49,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-381370
2025-04-17,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-574040
2025-04-22,Gift,Income,129.34,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-983353
2025-02-13,Healthcare,Expense,62.39,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-566097
2025-10-26,Dining,Expense,26.05,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-546800
2025-07-29,Cybersecurity,Expense,153.33,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-386281
2025-08-15,Utilities,Expense,101.18,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-186422
2025-09-20,Healthcare,Expense,223.19,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-338804
2025-07-04,Groceries,Expense,24.93,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-306198
2025-06-04,Tech,Expense,300.63,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-839919
2026-03-14,Utilities,Expense,303.43,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-108948
2026-02-26,Tech,Expense,145.19,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-961784
2025-08-30,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-516814
2025-08-31,Dining,Expense,101.15,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-857607
2026-02-10,Transport,Expense,43.49,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-907540
2025-04-18,Gift,Income,181.09,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-492901
2025-06-06,Utilities,Expense,377.91,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-949767
2025-06-23,Transport,Expense,97.94,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-899897
2025-06-03,Healthcare,Expense,137.17,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-245893
2025-10-18,Transport,Expense,255.64,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-499841
2025-02-02,Cybersecurity,Expense,218.45,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-213915
2025-11-24,Entertainment,Expense,358.95,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-209380
2025-01-17,Utilities,Expense,332.33,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-128142
2025-07-17,Groceries,Expense,120.69,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-791609
2025-01-30,Entertainment,Expense,153.77,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-442645
2025-07-20,Gift,Income,71.24,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-662511
2025-07-19,Groceries,Expense,382.49,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-315667
2025-03-23,Entertainment,Expense,245.45,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-626883
2025-05-22,Entertainment,Expense,88.66,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-167077
2025-09-27,Freelance,Income,138.27,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-582559
2026-01-13,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-777693
2025-06-27,Gift,Income,283.12,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-742805
2025-08-01,Freelance,Income,107.16,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-580067
2025-12-24,Utilities,Expense,231.76,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-351338
2025-05-21,Freelance,Income,354.2,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-799040
2025-09-10,Freelance,Income,170.4,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-486643
2025-09-16,Groceries,Expense,308.95,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-572840
2025-09-17,Dining,Expense,27.41,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-769900
2025-07-15,Entertainment,Expense,144.03,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-515943
2025-02-28,Tech,Expense,286.55,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-802855
2025-08-25,Entertainment,Expense,36.61,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-848244
2025-08-30,Freelance,Income,329.97,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-979226
2025-04-01,Groceries,Expense,124.72,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-276636
2025-12-13,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-562063
2026-01-01,Dining,Expense,23.43,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-563531
2025-11-25,Healthcare,Expense,268.39,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-823880
2025-11-03,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-909930
2025-05-08,Dining,Expense,156.11,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-195825
2025-01-08,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-812989
2025-02-19,Dining,Expense,320.8,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-146150
2026-02-22,Groceries,Expense,137.59,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-755017
2025-07-22,Healthcare,Expense,376.18,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-324164
2025-03-30,Transport,Expense,15.85,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-508091
2025-02-03,Dining,Expense,266.61,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-146073
2025-07-30,Dining,Expense,127.6,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-206759
2025-05-09,Utilities,Expense,384.02,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-761519
2025-06-20,Utilities,Expense,78.38,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-170793
2025-07-15,Entertainment,Expense,209.3,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-343904
2025-06-08,Groceries,Expense,102.19,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-749871
2025-07-11,Utilities,Expense,204.5,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-494000
2025-05-02,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-875165
2025-05-23,Freelance,Income,133.84,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-779525
2025-04-28,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-354016
2025-12-07,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-737600
2025-04-04,Investments,Income,182.52,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-615524
2025-01-27,Dining,Expense,257.4,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-231660
2026-03-02,Healthcare,Expense,320.14,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-632073
2025-06-09,Entertainment,Expense,74.02,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-544613
2025-06-05,Dining,Expense,121.29,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-385066
2025-02-10,Gift,Income,380.9,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-496065
2025-08-05,Entertainment,Expense,207.06,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-959416
2025-01-11,Gift,Income,307.15,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-895720
2025-11-01,Investments,Income,219.51,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-369789
2025-08-21,Tech,Expense,120.46,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-175434
2025-04-11,Entertainment,Expense,70.34,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-113457
2025-09-09,Investments,Income,167.78,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-878246
2025-06-07,Entertainment,Expense,260.01,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-528644
2025-07-17,Salary,Income,2586.43,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-900011
2026-01-30,Tech,Expense,366.1,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-765824
2025-11-30,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-871399
2025-01-18,Entertainment,Expense,369.37,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-831351
2025-05-14,Utilities,Expense,246.12,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-359433
2025-01-07,Utilities,Expense,55.52,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-516983
2025-09-23,Groceries,Expense,364.88,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-970055
2025-09-14,Tech,Expense,387.4,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-869584
2025-02-25,Groceries,Expense,258.11,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-382089
2025-12-24,Cybersecurity,Expense,130.16,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-101655
2025-09-26,Cybersecurity,Expense,172.57,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-278922
2025-12-27,Utilities,Expense,62.39,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-627028
2025-10-18,Gift,Income,327.6,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-161847
2025-05-13,Dining,Expense,393.35,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-757286
2026-03-21,Salary,Income,2527.29,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-189870
2025-02-02,Tech,Expense,143.44,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-601111
2025-01-05,Groceries,Expense,33.81,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-201546
2025-07-12,Rent,Expense,1200.0,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-609530
2025-11-06,Transport,Expense,177.49,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-430536
2025-12-07,Transport,Expense,165.4,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-473323
2025-01-02,Salary,Income,2491.38,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-126927
2025-05-24,Healthcare,Expense,380.91,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-573870
2025-09-21,Entertainment,Expense,171.12,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-769068
2025-01-09,Investments,Income,257.17,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-810860
2025-07-24,Entertainment,Expense,298.29,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-548702
2025-12-04,Gift,Income,344.27,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-408137
2026-03-22,Utilities,Expense,212.82,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-234072
2025-06-04,Groceries,Expense,334.62,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-276216
2025-09-04,Salary,Income,2532.53,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-321921
2025-02-24,Groceries,Expense,179.61,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-442360
2025-04-23,Investments,Income,290.48,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-797802
2025-11-21,Healthcare,Expense,292.91,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-334677
2025-11-26,Salary,Income,2468.65,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-947718
2025-03-01,Tech,Expense,123.48,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-456765
2026-01-17,Dining,Expense,377.38,Ottawa,Ontario,Canada,45.4215,-75.6972,E-Transfer,TXN-233606
2025-10-23,Gift,Income,297.4,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-718722
2025-08-05,Cybersecurity,Expense,134.66,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-644998
2025-02-24,Dining,Expense,164.17,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-431272
2026-03-05,Tech,Expense,95.37,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-730682
2025-11-03,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,E-Transfer,TXN-626781
2025-05-21,Salary,Income,2599.37,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-761732
2025-05-30,Gift,Income,284.61,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-949566
2026-03-11,Dining,Expense,295.74,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-913735
2026-01-08,Entertainment,Expense,162.81,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-674559
2025-12-14,Cybersecurity,Expense,194.63,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-510059
2025-05-25,Tech,Expense,281.59,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-202046
2026-03-12,Rent,Expense,1200.0,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-786433
2025-08-15,Utilities,Expense,281.42,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-319955
2026-01-12,Dining,Expense,263.98,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-811267
2025-07-12,Utilities,Expense,380.66,Kitchener,Ontario,Canada,43.4516,-80.4925,Debit Card,TXN-159067
2025-04-02,Entertainment,Expense,378.57,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-722217
2025-11-18,Utilities,Expense,291.79,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-224573
2025-06-04,Entertainment,Expense,278.31,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-913537
2026-02-03,Groceries,Expense,190.83,Kitchener,Ontario,Canada,43.4516,-80.4925,E-Transfer,TXN-763049
2025-01-06,Transport,Expense,56.8,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-612982
2025-04-26,Healthcare,Expense,18.98,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-387021
2026-02-11,Groceries,Expense,241.22,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-775908
2025-10-20,Tech,Expense,58.84,Detroit,Michigan,United States,42.3314,-83.0458,Credit Card,TXN-848440
2025-07-27,Freelance,Income,327.02,Windsor,Ontario,Canada,42.3149,-83.0364,Cash,TXN-683071
2025-09-08,Healthcare,Expense,34.93,Ottawa,Ontario,Canada,45.4215,-75.6972,Credit Card,TXN-890110
2025-04-03,Groceries,Expense,346.18,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-681667
2025-03-04,Transport,Expense,25.27,Ottawa,Ontario,Canada,45.4215,-75.6972,Debit Card,TXN-784343
2025-05-12,Healthcare,Expense,342.07,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-230775
2025-10-06,Transport,Expense,76.93,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-415201
2026-02-05,Healthcare,Expense,124.42,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-246648
2025-09-25,Transport,Expense,365.21,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-821347
2025-05-02,Rent,Expense,1200.0,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-248548
2025-03-10,Dining,Expense,244.84,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-390870
2025-02-08,Cybersecurity,Expense,224.44,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-781332
2025-08-22,Gift,Income,42.47,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-828252
2025-02-06,Dining,Expense,255.53,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-849149
2025-11-06,Healthcare,Expense,73.98,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-926051
2025-11-06,Rent,Expense,1200.0,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-383246
2025-12-17,Groceries,Expense,223.86,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-771274
2026-02-03,Transport,Expense,116.57,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-110342
2025-07-13,Dining,Expense,381.2,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-652049
2025-10-29,Tech,Expense,330.32,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-654654
2025-10-10,Tech,Expense,115.71,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-279041
2025-04-03,Cybersecurity,Expense,144.62,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-600025
2025-01-05,Tech,Expense,277.8,Toronto,Ontario,Canada,43.6532,-79.3832,Debit Card,TXN-249600
2025-01-28,Tech,Expense,368.19,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-811160
2025-04-04,Entertainment,Expense,181.19,Detroit,Michigan,United States,42.3314,-83.0458,Cash,TXN-626625
2025-09-24,Cybersecurity,Expense,377.25,Toronto,Ontario,Canada,43.6532,-79.3832,E-Transfer,TXN-766511
2025-07-28,Investments,Income,310.53,Windsor,Ontario,Canada,42.3149,-83.0364,Credit Card,TXN-180418
2025-03-26,Groceries,Expense,234.37,Windsor,Ontario,Canada,42.3149,-83.0364,E-Transfer,TXN-681078
2025-08-06,Salary,Income,2535.41,Toronto,Ontario,Canada,43.6532,-79.3832,Cash,TXN-621986
2025-12-24,Healthcare,Expense,58.63,Windsor,Ontario,Canada,42.3149,-83.0364,Debit Card,TXN-971783
2025-12-26,Cybersecurity,Expense,218.39,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-874879
2025-12-17,Healthcare,Expense,247.59,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-276718
2025-04-26,Healthcare,Expense,78.18,Detroit,Michigan,United States,42.3314,-83.0458,Debit Card,TXN-638637
2025-08-05,Rent,Expense,1200.0,Kitchener,Ontario,Canada,43.4516,-80.4925,Cash,TXN-278765
2025-06-23,Groceries,Expense,366.48,Toronto,Ontario,Canada,43.6532,-79.3832,Credit Card,TXN-404154
2025-05-16,Tech,Expense,93.1,Ottawa,Ontario,Canada,45.4215,-75.6972,Cash,TXN-328026
2025-08-26,Salary,Income,2578.5,Kitchener,Ontario,Canada,43.4516,-80.4925,Credit Card,TXN-473024
